Num.1,Year.1,Pop.1,GDPcoL.1,GDPcoU.1,HCEcoL.1,HCEcoU.1,GDPcuL.1,GDPcuU.1,HCEcuL.1,HCEcuU.1
51,1970,,0.420827819,0.420827819,0.469591382,0.469591382,0.40508551,0.58307786,0.403349559,0.532575328
51,1971,,0.444483136,0.444483136,0.497340824,0.497340824,0.427470171,0.615450691,0.427336675,0.564509114
51,1972,,0.458844851,0.458844851,0.525368909,0.525368909,0.444340022,0.699772388,0.452477912,0.653916456
51,1973,,0.496238972,0.496238972,0.553362016,0.553362016,0.480442624,0.841712439,0.474846655,0.763517264
51,1974,,0.518089821,0.518089821,0.580949143,0.580949143,0.498384256,0.83675346,0.498458661,0.767792187
51,1975,,0.529652423,0.529652423,0.611180741,0.611180741,0.51726913,0.92709114,0.526612001,0.865629638
51,1976,,0.560077137,0.560077137,0.633926694,0.633926694,0.543602381,0.926620904,0.549248762,0.858416465
51,1977,,0.586582219,0.586582219,0.65746784,0.65746784,0.564577256,0.989466039,0.571185561,0.917592079
51,1978,,0.613965724,0.613965724,0.681014852,0.681014852,0.592082783,1.120818452,0.597167681,1.035951122
51,1979,,0.63189767,0.63189767,0.70331826,0.70331826,0.606840025,1.197479902,0.625150902,1.130225274
51,1980,,0.66006682,0.66006682,0.748534873,0.748534873,0.633860711,1.242911653,0.66540838,1.195123104
51,1981,,0.692087024,0.692087024,0.773854976,0.773854976,0.664233479,1.193645504,0.700877363,1.153352812
51,1982,,0.741776088,0.741776088,0.773877723,0.773877723,0.709808998,1.257783262,0.720734034,1.169205334
51,1983,,0.809584792,0.809584792,0.827282489,0.827282489,0.775359069,1.232197434,0.773924727,1.126500489
51,1984,,0.800818517,0.800818517,0.819405746,0.819405746,0.766963394,1.218258592,0.766556014,1.114117621
51,1985,,0.808592371,0.808592371,0.831634609,0.831634609,0.776951439,1.181577155,0.782197537,1.088164756
51,1986,,0.817574992,0.817574992,0.833315594,0.833315594,0.795087923,1.095410424,0.795427136,1.002214413
51,1987,,0.831078275,0.831078275,0.841728866,0.841728866,0.818051855,1.025545941,0.815931495,0.935225318
51,1988,,0.870715475,0.870715475,0.871338092,0.871338092,0.864445665,0.99976871,0.860995125,0.910219543
51,1989,,0.926130514,0.926130514,0.911992709,0.911992709,0.926130514,0.993235956,0.930631335,0.912111777
51,1990,,1,1,1,1,1,1,1,1
31,1970,,0.3813933,0.3813933,0.425587376,0.425587376,0.367126157,0.528439375,0.365552877,0.482669284
31,1971,,0.399882788,0.399882788,0.447436628,0.447436628,0.384576939,0.553695108,0.384456838,0.507865114
31,1972,,0.409743565,0.409743565,0.469148841,0.469148841,0.396790908,0.62488929,0.404057957,0.583940431
31,1973,,0.439879744,0.439879744,0.490515167,0.490515167,0.425877431,0.746116837,0.420917012,0.676802504
31,1974,,0.461929672,0.461929672,0.517975139,0.517975139,0.44436016,0.746050657,0.4444265,0.684564681
31,1975,,0.47516565,0.47516565,0.54830693,0.54830693,0.46405626,0.831718774,0.472438004,0.776579982
31,1976,,0.505782821,0.505782821,0.572473345,0.572473345,0.490905141,0.836793549,0.496004157,0.775200901
31,1977,,0.533408176,0.533408176,0.597867971,0.597867971,0.513397977,0.899770327,0.519407234,0.834411786
31,1978,,0.562326335,0.562326335,0.623736099,0.623736099,0.542283923,1.026548727,0.54694114,0.948819413
31,1979,,0.582943258,0.582943258,0.648830748,0.648830748,0.55982688,1.104708672,0.576719176,1.042664399
31,1980,,0.613302011,0.613302011,0.695502227,0.695502227,0.588952568,1.154853105,0.618265129,1.110450307
31,1981,,0.647584669,0.647584669,0.724094805,0.724094805,0.621522154,1.116892099,0.655809774,1.079190295
31,1982,,0.698910369,0.698910369,0.729156917,0.729156917,0.668790592,1.185098547,0.679084293,1.101639356
31,1983,,0.769517307,0.769517307,0.786339121,0.786339121,0.736985463,1.171214258,0.735622108,1.070748403
31,1984,,0.765250171,0.765250171,0.783011848,0.783011848,0.732898723,1.164149649,0.732509437,1.064634098
31,1985,,0.778417362,0.778417362,0.80059971,0.80059971,0.747957204,1.137483118,0.753007529,1.047556678
31,1986,,0.793159831,0.793159831,0.808430373,0.808430373,0.771344292,1.062698292,0.771673374,0.972285383
31,1987,,0.812674561,0.812674561,0.823089302,0.823089302,0.799936603,1.002835861,0.797863197,0.914515333
31,1988,,0.858176526,0.858176526,0.858790177,0.858790177,0.851997005,0.985371298,0.848596156,0.897111706
31,1989,,0.919692178,0.919692178,0.905652657,0.905652657,0.919692178,0.986331111,0.924161709,0.905770897
31,1990,,1,1,1,1,1,1,1,1
112,1970,,0.34942615,0.34942615,0.38991602,0.38991602,0.336354831,0.484147298,0.334913419,0.442213509
112,1971,,0.364502511,0.364502511,0.407848948,0.407848948,0.350550872,0.504706038,0.350441397,0.462930926
112,1972,,0.371683831,0.371683831,0.425571145,0.425571145,0.359934303,0.566845376,0.36652634,0.529700122
112,1973,,0.397130848,0.397130848,0.442845362,0.442845362,0.384489324,0.673606858,0.380010974,0.61102871
112,1974,,0.420082509,0.420082509,0.471050701,0.471050701,0.404104656,0.678464387,0.404164985,0.622548553
112,1975,,0.43518542,0.43518542,0.502172625,0.502172625,0.425010769,0.76173832,0.432687277,0.711238883
112,1976,,0.466398115,0.466398115,0.527895527,0.527895527,0.452678942,0.771633432,0.457380904,0.71483693
112,1977,,0.495130406,0.495130406,0.554964518,0.554964518,0.476556153,0.835202134,0.482134182,0.774533771
112,1978,,0.525331291,0.525331291,0.58270095,0.58270095,0.506607454,0.959012826,0.510958277,0.886397267
112,1979,,0.548021684,0.548021684,0.609962144,0.609962144,0.526290107,1.038530421,0.54217046,0.980202948
112,1980,,0.580133841,0.580133841,0.657888561,0.657888561,0.557101247,1.092397147,0.584828547,1.05039571
112,1981,,0.616306382,0.616306382,0.689121084,0.689121084,0.591502684,1.0629463,0.624134215,1.02706549
112,1982,,0.6691522,0.6691522,0.698110912,0.698110912,0.640314861,1.134639484,0.650170278,1.054733814
112,1983,,0.734113468,0.734113468,0.750161346,0.750161346,0.703078344,1.117329205,0.701777715,1.021485569
112,1984,,0.741152114,0.741152114,0.758354468,0.758354468,0.709819426,1.127490076,0.709442399,1.031108312
112,1985,,0.75803022,0.75803022,0.779631602,0.779631602,0.728367829,1.107691864,0.733285883,1.020120642
112,1986,,0.776433539,0.776433539,0.791382053,0.791382053,0.755078049,1.040287926,0.755400192,0.95178166
112,1987,,0.799574123,0.799574123,0.809820976,0.809820976,0.787041503,0.986669994,0.785001521,0.899773206
112,1988,,0.848654739,0.848654739,0.849261582,0.849261582,0.842543783,0.974438239,0.839180668,0.887157919
112,1989,,0.914382708,0.914382708,0.900424238,0.900424238,0.914382708,0.980636928,0.918826437,0.900541796
112,1990,,1,1,1,1,1,1,1,1
233,1970,,0.378057337,0.378057337,0.421864856,0.421864856,0.363914985,0.523817231,0.362355466,0.478447482
233,1971,,0.396392751,0.396392751,0.443531558,0.443531558,0.381220486,0.548862651,0.381101434,0.503432645
233,1972,,0.406201968,0.406201968,0.465093776,0.465093776,0.393361266,0.619488091,0.400565502,0.578893172
233,1973,,0.436094085,0.436094085,0.486293733,0.486293733,0.422212277,0.739695664,0.417294548,0.670977858
233,1974,,0.458668115,0.458668115,0.514317861,0.514317861,0.441222657,0.740783001,0.441288528,0.679731161
233,1975,,0.472406804,0.472406804,0.54512342,0.54512342,0.461361915,0.826889754,0.469694995,0.772071103
233,1976,,0.503309403,0.503309403,0.569673792,0.569673792,0.488504478,0.832701396,0.493578559,0.771409954
233,1977,,0.5311287,0.5311287,0.595313032,0.595313032,0.511204013,0.895925234,0.517187591,0.830845997
233,1978,,0.560176605,0.560176605,0.621351604,0.621351604,0.540210813,1.02262431,0.544850227,0.945192149
233,1979,,0.58097121,0.58097121,0.646635809,0.646635809,0.557933033,1.100971536,0.574768184,1.039137153
233,1980,,0.611569622,0.611569622,0.693537647,0.693537647,0.587288959,1.151591,0.616518721,1.107313627
233,1981,,0.646220502,0.646220502,0.722569466,0.722569466,0.620212889,1.114539314,0.65442828,1.07691693
233,1982,,0.698029449,0.698029449,0.728237874,0.728237874,0.667947635,1.183604826,0.678228362,1.100250829
233,1983,,0.761732911,0.761732911,0.778384556,0.778384556,0.729530157,1.159366317,0.728180594,1.059916769
233,1984,,0.765382791,0.765382791,0.783147546,0.783147546,0.733025736,1.1643514,0.732636383,1.064818602
233,1985,,0.77877774,0.77877774,0.800970358,0.800970358,0.74830348,1.138009731,0.753356143,1.048041658
233,1986,,0.793458883,0.793458883,0.808735183,0.808735183,0.771635118,1.06309897,0.771964325,0.972651972
233,1987,,0.812687792,0.812687792,0.823102702,0.823102702,0.799949627,1.002852188,0.797876187,0.914530222
233,1988,,0.857859786,0.857859786,0.85847321,0.85847321,0.851682546,0.985007613,0.848282952,0.896780595
233,1989,,0.919286894,0.919286894,0.90525356,0.90525356,0.919286894,0.985896461,0.923754456,0.905371748
233,1990,,1,1,1,1,1,1,1,1
268,1970,,0.370356376,0.370356376,0.413271544,0.413271544,0.356502101,0.513147168,0.35497435,0.468701592
268,1971,,0.387664776,0.387664776,0.433765656,0.433765656,0.372826581,0.536777517,0.37271015,0.492347812
268,1972,,0.395834042,0.395834042,0.453222692,0.453222692,0.383321087,0.603676237,0.390341442,0.564117464
268,1973,,0.42292977,0.42292977,0.471614048,0.471614048,0.409467011,0.717366568,0.404697732,0.650723138
268,1974,,0.444584355,0.444584355,0.498525332,0.498525332,0.427674573,0.718036685,0.427738422,0.658859489
268,1975,,0.457914365,0.457914365,0.528400189,0.528400189,0.44720831,0.80152253,0.455285748,0.748385598
268,1976,,0.488258802,0.488258802,0.552638678,0.552638678,0.473896593,0.807800895,0.478818942,0.748342268
268,1977,,0.515951559,0.515951559,0.578301807,0.578301807,0.496596225,0.870323936,0.50240882,0.807104356
268,1978,,0.545108896,0.545108896,0.604638401,0.604638401,0.525680147,0.995117618,0.530194769,0.919768238
268,1979,,0.566338953,0.566338953,0.630349732,0.630349732,0.543881012,1.073242625,0.560292155,1.012965594
268,1980,,0.597085099,0.597085099,0.677111779,0.677111779,0.573379503,1.124316516,0.601916983,1.081087815
268,1981,,0.631714514,0.631714514,0.70634964,0.70634964,0.606290705,1.089520773,0.639738049,1.052742915
268,1982,,0.683127516,0.683127516,0.712691034,0.712691034,0.653687906,1.158336552,0.663749154,1.076762043
268,1983,,0.747621546,0.747621546,0.763964714,0.763964714,0.716015359,1.137888656,0.714690798,1.040281445
268,1984,,0.751228651,0.751228651,0.768664884,0.768664884,0.719469971,1.142819177,0.719087818,1.045127028
268,1985,,0.76615138,0.76615138,0.787984188,0.787984188,0.736171201,1.119559125,0.741141944,1.031049709
268,1986,,0.782891237,0.782891237,0.79796408,0.79796408,0.761358131,1.048940135,0.761682953,0.959697752
268,1987,,0.80455881,0.80455881,0.814869544,0.814869544,0.791948059,0.992821069,0.789895359,0.905382552
268,1988,,0.852296302,0.852296302,0.852905749,0.852905749,0.846159124,0.978619537,0.842781577,0.890964698
268,1989,,0.916467318,0.916467318,0.902477026,0.902477026,0.916467318,0.982872586,0.920921178,0.902594852
268,1990,,1,1,1,1,1,1,1,1
398,1970,,0.438350908,0.438350908,0.489144965,0.489144965,0.421953097,0.607356971,0.420144862,0.554751536
398,1971,,0.464383698,0.464383698,0.519607951,0.519607951,0.446609023,0.643005875,0.44646955,0.589783524
398,1972,,0.48082353,0.48082353,0.550534092,0.550534092,0.465623919,0.733291502,0.474151614,0.685239069
398,1973,,0.521550726,0.521550726,0.581587456,0.581587456,0.50494865,0.884645822,0.499067247,0.802462132
398,1974,,0.542831892,0.542831892,0.608693145,0.608693145,0.522185262,0.876713739,0.52226322,0.804459129
398,1975,,0.553195418,0.553195418,0.638347661,0.638347661,0.540261689,0.968300244,0.550019849,0.904106785
398,1976,,0.583074118,0.583074118,0.659955967,0.659955967,0.565922902,0.964668313,0.571801126,0.893663373
398,1977,,0.60864359,0.60864359,0.68219522,0.68219522,0.58581102,1.02667988,0.592667863,0.952102738
398,1978,,0.634970111,0.634970111,0.704313057,0.704313057,0.612338533,1.159162783,0.61759739,1.071392056
398,1979,,0.651488751,0.651488751,0.725123634,0.725123634,0.625654229,1.234606049,0.644532809,1.165266288
398,1980,,0.678599883,0.678599883,0.769551902,0.769551902,0.65165797,1.277809574,0.684091421,1.228679239
398,1981,,0.709720263,0.709720263,0.793571528,0.793571528,0.681157056,1.224057629,0.718734565,1.182738345
398,1982,,0.75894813,0.75894813,0.791792915,0.791792915,0.726241005,1.286900818,0.737418955,1.19627232
398,1983,,0.824275358,0.824275358,0.842294194,0.842294194,0.789428582,1.254556646,0.787968212,1.146941745
398,1984,,0.815657454,0.815657454,0.834589099,0.834589099,0.781175005,1.240832574,0.780760077,1.1347619
398,1985,,0.821419974,0.821419974,0.844827756,0.844827756,0.789277085,1.200321831,0.794606409,1.105427526
398,1986,,0.828084064,0.828084064,0.844026995,0.844026995,0.805307948,1.10949078,0.80565152,1.015096831
398,1987,,0.839041521,0.839041521,0.849794165,0.849794165,0.825890285,1.035372543,0.823749608,0.944186484
398,1988,,0.876126071,0.876126071,0.876752557,0.876752557,0.8698173,1.005981238,0.866345319,0.915875615
398,1989,,0.92887992,0.92887992,0.914700144,0.914700144,0.92887992,0.996184578,0.933394103,0.914819566
398,1990,,1,1,1,1,1,1,1,1
417,1970,,0.392300079,0.392300079,0.437757981,0.437757981,0.377624935,0.543551258,0.376006663,0.496472272
417,1971,,0.412053047,0.412053047,0.461054167,0.461054167,0.39628137,0.570546578,0.396157615,0.523321768
417,1972,,0.422817582,0.422817582,0.484118349,0.484118349,0.409451633,0.644828134,0.416950558,0.602572686
417,1973,,0.454431933,0.454431933,0.506742487,0.506742487,0.439966393,0.770800022,0.434841872,0.699192619
417,1974,,0.476418986,0.476418986,0.534222427,0.534222427,0.458298373,0.769451974,0.458366793,0.706037372
417,1975,,0.489199038,0.489199038,0.564500448,0.564500448,0.477761546,0.856282485,0.486390834,0.799515243
417,1976,,0.519723574,0.519723574,0.58825227,0.58825227,0.504435824,0.859857859,0.509675383,0.79656755
417,1977,,0.546982768,0.546982768,0.613082987,0.613082987,0.526463333,0.922668392,5.33E-01,0.855646555
417,1978,,0.575426316,0.575426316,0.638266684,0.638266684,0.554916995,1.050463254,5.60E-01,0.970923154
417,1979,,0.595319415,0.595319415,0.662605728,0.662605728,0.571712266,1.128162152,5.89E-01,1.06480065
417,1980,,0.625154409,0.625154409,0.708943189,0.708943189,0.6003344,1.177171275,6.30E-01,1.131910369
417,1981,,0.659011679,0.659011679,0.736871881,0.736871881,0.632489275,1.136600312,6.67E-01,1.098233237
417,1982,,0.7101981,0.7101981,0.740933143,0.740933143,0.679591874,1.204238445,6.90E-01,1.119431349
417,1983,,0.784066019,0.784066019,0.801205871,0.801205871,0.750919119,1.193357567,7.50E-01,1.090992276
417,1984,,0.775251494,0.775251494,0.793245305,0.793245305,0.742477233,1.17936433,7.42E-01,1.078548175
417,1985,,0.787109862,0.787109862,0.809539918,0.809539918,0.756309559,1.150185266,7.61E-01,1.059254627
417,1986,,0.800241006,0.800241006,0.81564788,0.81564788,0.778230701,1.072185852,7.79E-01,0.980965755
417,1987,,0.817910632,0.817910632,0.828392475,0.828392475,0.805090604,1.009297144,8.03E-01,0.920407565
417,1988,,0.861563688,0.861563688,0.862179761,0.862179761,0.855359778,0.98926049,8.52E-01,0.900652542
417,1989,,0.921290547,0.921290547,0.907226627,0.907226627,0.921290547,0.988045295,9.26E-01,0.907345073
417,1990,,1,1,1,1,1,1,1,1
428,1970,,0.379922928,0.379922928,0.423946624,0.423946624,0.365710788,0.526402101,3.64E-01,0.480808467
428,1971,,0.398420123,0.398420123,0.445800023,0.445800023,0.383170258,0.551669838,0.383050597,0.506007478
428,1972,,0.408301849,0.408301849,0.467498102,0.467498102,0.395394767,0.622690567,0.402636246,0.581885789
428,1973,,0.438321387,0.438321387,0.488777425,0.488777425,0.42436868,0.743473578,0.419425834,0.674404804
428,1974,,0.460952511,0.460952511,0.51687942,0.51687942,0.443420166,0.74447247,0.443486365,0.683116561
428,1975,,0.474670853,0.474670853,0.54773597,0.54773597,0.463573031,0.830852693,0.471946048,0.775771319
428,1976,,0.505609644,0.505609644,0.572277333,0.572277333,0.490737057,0.836507035,0.495834328,0.774935476
428,1977,,0.533421625,0.533421625,0.597883045,0.597883045,0.513410921,0.899793013,0.51942033,0.834432824
428,1978,,0.56240922,0.56240922,0.623828036,0.623828036,0.542363854,1.026700037,0.547021758,0.948959266
428,1979,,0.583030557,0.583030557,0.648927914,0.648927914,0.559910717,1.104874108,0.576805543,1.042820543
428,1980,,0.613376196,0.613376196,0.695586354,0.695586354,0.589023808,1.154992795,0.618339914,1.110584626
428,1981,,0.647663095,0.647663095,0.724182496,0.724182496,0.621597423,1.117027359,0.655889196,1.079320989
428,1982,,0.699014091,0.699014091,0.729265128,0.729265128,0.668889844,1.185274422,0.679185073,1.101802845
428,1983,,0.76115579,0.76115579,0.777794819,0.777794819,0.728977434,1.158487932,0.727628894,1.059113731
428,1984,,0.765265678,0.765265678,0.783027715,0.783027715,0.732913574,1.16417324,0.73252428,1.064655672
428,1985,,0.778233402,0.778233402,0.800410508,0.800410508,0.747780442,1.137214301,0.752829573,1.047309113
428,1986,,0.792604014,0.792604014,0.807863856,0.807863856,0.770803762,1.061953593,0.771132614,0.971604042
428,1987,,0.811637873,0.811637873,0.822039328,0.822039328,0.798916165,1.001556594,0.796845404,0.913348732
428,1988,,0.856789007,0.856789007,0.857401665,0.857401665,0.850619477,0.983778128,0.847224127,0.895661235
428,1989,,0.918515672,0.918515672,0.904494111,0.904494111,0.918515672,0.985069358,0.922979486,0.9046122
428,1990,,1,1,1,1,1,1,1,1
440,1970,,0.3998366,0.3998366,0.446167798,0.446167798,0.38487953,0.553993482,0.383230169,0.506010056
440,1971,,0.420902592,0.420902592,0.470956095,0.470956095,0.404792192,0.582800044,0.404665779,0.534561
440,1972,,0.433043634,0.433043634,0.49582699,0.49582699,0.419354423,0.660423621,0.427034713,0.617146205
440,1973,,0.466766676,0.466766676,0.520497106,0.520497106,0.451908494,0.791722012,0.446644878,0.718170953
440,1974,,0.488966601,0.488966601,0.548292432,0.548292432,0.470368738,0.789717301,4.70E-01,0.724632526
440,1975,,0.501600776,0.501600776,0.578811162,0.578811162,0.489873332,0.877990197,4.99E-01,0.819783842
440,1976,,0.53227763,0.53227763,0.602461655,0.602461655,0.516620601,0.880627946,5.22E-01,0.815808844
440,1977,,0.559455473,0.559455473,0.627062958,0.627062958,0.538468139,0.943707758,5.45E-01,0.87515764
440,1978,,0.587693902,0.587693902,0.651873972,0.651873972,0.56674734,1.072858213,5.72E-01,0.991622387
440,1979,,0.607077392,0.607077392,0.675692656,0.675692656,0.583003984,1.150444147,6.01E-01,1.08583121
440,1980,,0.636496878,0.636496878,0.721805877,0.721805877,0.611226548,1.198529244,6.42E-01,1.152447148
440,1981,,0.669876991,0.669876991,0.749020896,0.749020896,0.642917305,1.155339763,6.78E-01,1.116340119
440,1982,,0.720693207,0.720693207,0.751882445,0.751882445,0.689634691,1.222034342,7.00E-01,1.13597399
440,1983,,0.784236019,0.784236019,0.801379587,0.801379587,0.751081931,1.193616308,7.50E-01,1.091228822
440,1984,,0.783939767,0.783939767,0.802135235,0.802135235,0.750798204,1.192581511,7.50E-01,1.090635506
440,1985,,0.794481027,0.794481027,0.817121138,0.817121138,0.763392284,1.160956578,7.69E-01,1.069174387
440,1986,,0.806242216,0.806242216,0.82176463,0.82176463,0.784066851,1.080226446,7.84E-01,0.988322266
440,1987,,0.822515552,0.822515552,0.833056409,0.833056409,0.809623346,1.014979589,8.08E-01,0.925589553
440,1988,,0.864798097,0.864798097,0.865416483,0.865416483,0.858570897,0.992974287,8.55E-01,0.904033696
440,1989,,0.923018204,0.923018204,0.90892791,0.90892791,0.923018204,0.989898134,0.9275039,0.909046578
440,1990,,1,1,1,1,1,1,1,1
498,1970,,0.388091117,0.388091117,0.433061304,0.433061304,0.373573421,0.537719532,0.371972512,0.491145653
498,1971,,0.407675793,0.407675793,0.456156372,0.456156372,0.392071659,0.564485642,0.391949218,0.517762502
498,1972,,0.418549612,0.418549612,0.479231601,0.479231601,0.40531858,0.638319163,0.41274181,0.596490247
498,1973,,0.450192147,0.450192147,0.502014651,0.502014651,0.435861568,0.763608566,0.430784858,0.69266925
498,1974,,0.472609251,0.472609251,0.529950461,0.529950461,0.454633542,0.76329897,0.454701415,0.700391469
498,1975,,0.485855278,0.485855278,0.56064199,0.56064199,0.474495964,0.850429647,0.483066269,0.794050418
498,1976,,0.516669576,0.516669576,0.584795584,0.584795584,0.50147166,0.854805165,0.50668043,0.791886763
498,1977,,0.544210062,0.544210062,0.609975213,0.609975213,0.523794643,0.917991302,0.529925592,0.851309205
498,1978,,0.57289865,0.57289865,0.635462981,0.635462981,0.55247942,1.045848901,0.557224198,0.966658196
498,1979,,0.59305877,0.59305877,0.660089572,0.660089572,0.569541266,1.123878108,0.586726685,1.060757213
498,1980,,0.623124471,0.623124471,0.70664118,0.70664118,0.598385055,1.173348883,0.628167077,1.128234944
498,1981,,0.657204247,0.657204247,0.734850907,0.734850907,0.630754585,1.133483027,0.665551532,1.095221179
498,1982,,0.708563128,0.708563128,0.739227415,0.739227415,0.678027362,1.201466126,0.688463231,1.116854267
498,1983,,0.774617537,0.774617537,0.791550843,0.791550843,0.741870078,1.178976868,0.740497687,1.077845142
498,1984,,0.774031061,0.774031061,0.791996545,0.791996545,0.741308395,1.177507726,0.740914643,1.07685028
498,1985,,0.786106805,0.786106805,0.808508278,0.808508278,0.755345753,1.148719523,0.760445966,1.057904762
498,1986,,0.799425823,0.799425823,0.814817003,0.814817003,0.77743794,1.071093648,0.777769622,0.979966474
498,1987,,0.817268617,0.817268617,0.827742232,0.827742232,0.804458652,1.008504901,0.802373525,0.919685096
498,1988,,0.861084421,0.861084421,0.861700151,0.861700151,0.854883962,0.988710188,0.851471588,0.900151531
498,1989,,0.921011825,0.921011825,0.906952159,0.906952159,0.921011825,0.987746378,0.92548777,0.907070569
498,1990,,1,1,1,1,1,1,1,1
643,1970,,0.39487214,0.39487214,0.44062808,0.44062808,0.38010078,0.547114977,0.378471899,0.499727324
643,1971,,0.415297994,0.415297994,0.464685001,0.464685001,0.399402114,0.575039673,0.399277384,0.527442964
643,1972,,0.426887607,0.426887607,0.488778453,0.488778453,0.413392998,0.651035224,0.420964107,0.608373027
643,1973,,0.459710737,0.459710737,0.512628945,0.512628945,0.445077161,0.779753844,0.439893113,0.70731463
643,1974,,0.482013575,0.482013575,0.540495802,0.540495802,0.463680171,0.778487648,0.463749395,0.714328369
643,1975,,0.494914197,0.494914197,0.571095331,0.571095331,0.483343085,0.866286166,0.492073186,0.808855729
643,1976,,0.525650188,0.525650188,0.594960344,0.594960344,0.510188106,0.86966316,0.515487414,0.805651126
643,1977,,0.552977837,0.552977837,0.619802531,0.619802531,0.532233504,0.93278107,0.538463229,0.865024657
643,1978,,0.581400366,0.581400366,0.644893141,0.644893141,0.560678118,1.061369117,0.565493308,0.981003235
643,1979,,0.601108768,0.601108768,0.669049425,0.669049425,0.577272044,1.139133285,0.594690732,1.075155605
643,1980,,0.630801074,0.630801074,0.71534667,0.71534667,0.60575688,1.187803994,0.635905802,1.142134272
643,1981,,0.66448372,0.66448372,0.742990427,0.742990427,0.637741091,1.146037966,0.672923464,1.107352314
643,1982,,0.715541688,0.715541688,0.746507984,0.746507984,0.684705178,1.213299233,0.695243829,1.127854041
643,1983,,0.778905385,0.778905385,0.795932424,0.795932424,0.745976654,1.185503022,0.744596667,1.083811488
643,1984,,0.779760871,0.779760871,0.797859346,0.797859346,0.746795974,1.186224295,0.746399306,1.084821727
643,1985,,0.7909615,0.7909615,0.813501316,0.813501316,0.760010479,1.155813575,0.76514219,1.064437977
643,1986,,0.803381409,0.803381409,0.818848745,0.818848745,0.781284729,1.076393455,0.781618053,0.984815381
643,1987,,0.820306854,0.820306854,0.830819405,0.830819405,0.807449267,1.012254068,0.805356388,0.923104071
643,1988,,0.863224638,0.863224638,0.863841899,0.863841899,0.857008768,0.991167618,0.853587913,0.902388849
643,1989,,0.922160448,0.922160448,0.908083248,0.908083248,0.922160448,0.988978227,0.926641975,0.908201805
643,1990,,1,1,1,1,1,1,1,1
762,1970,,0.430507217,0.430507217,0.480392383,0.480392383,0.414402822,0.596489147,0.412626943,0.544825014
762,1971,,0.454730736,0.454730736,0.508807063,0.508807063,0.437325535,0.629639963,0.437188962,0.577523924
762,1972,,0.469003882,0.469003882,0.537000812,0.537000812,0.454177909,0.715265662,0.462495976,0.668394459
762,1973,,0.506621872,0.506621872,0.564940113,0.564940113,0.490495014,0.859323745,0.48478196,0.779492478
762,1974,,0.526983518,0.526983518,0.590921903,0.590921903,0.506939681,0.85111744,0.507015363,0.780972355
762,1975,,0.537305615,0.537305615,0.620011973,0.620011973,0.52474339,0.940487106,0.53422126,0.878137519
762,1976,,0.567269405,0.567269405,0.642067307,0.642067307,0.550583087,0.938520169,0.556301977,0.869439878
762,1977,,0.593655535,0.593655535,0.665395932,0.665395932,0.571385225,1.00139754,0.578073216,0.928656886
762,1978,,0.621225632,0.621225632,0.68906759,0.68906759,0.599083934,1.134071698,0.604228958,1.048200845
762,1979,,0.639326808,0.639326808,0.711587081,0.711587081,0.613974564,1.211558517,0.632500719,1.143513186
762,1980,,0.667720019,0.667720019,0.757213822,0.757213822,0.641210061,1.257322694,0.673123512,1.208980057
762,1981,,0.699914878,0.699914878,0.782607667,0.782607667,0.671746296,1.207146238,0.70880464,1.166397815
762,1982,,0.749902746,0.749902746,0.782356076,0.782356076,0.717585435,1.271563128,0.728630163,1.182014768
762,1983,,0.831337647,0.831337647,0.849510867,0.849510867,0.796192308,1.265305532,0.794719426,1.1567686
762,1984,,0.808560064,0.808560064,0.827326976,0.827326976,0.774377662,1.23003555,0.773966344,1.124887843
762,1985,,0.815545518,0.815545518,0.838785898,0.838785898,0.783632503,1.191737627,0.788923713,1.097521967
762,1986,,0.823493563,0.823493563,0.839348115,0.839348115,0.800843707,1.103340296,0.801185375,1.009469622
762,1987,,0.835758998,0.835758998,0.846469574,0.846469574,0.822659212,1.031321926,0.820526909,0.940492609
762,1988,,0.874059742,0.874059742,0.87468475,0.87468475,0.86776585,1.003608648,0.864302058,0.913715538
762,1989,,0.927926683,0.927926683,0.913761459,0.913761459,0.927926683,0.995162271,0.932436233,0.913880758
762,1990,,1,1,1,1,1,1,1,1
795,1970,,0.438810161,0.438810161,0.489657434,0.489657434,0.42239517,0.607993289,0.42058504,0.555332739
795,1971,,0.46499753,0.46499753,0.520294779,0.520294779,0.447199359,0.643855813,0.447059702,0.590563112
795,1972,,0.481478893,0.481478893,0.55128447,0.55128447,0.466258565,0.734290978,0.474797883,0.68617305
795,1973,,0.522283724,0.522283724,0.582404832,0.582404832,0.505658316,0.885889123,0.499768647,0.80358993
795,1974,,0.543348063,0.543348063,0.609271943,0.609271943,0.5226818,0.877547394,0.522759833,0.805224077
795,1975,,0.553728118,0.553728118,0.638962359,0.638962359,0.540781935,0.96923267,0.550549492,0.904977396
795,1976,,0.583962322,0.583962322,0.660961286,0.660961286,0.566784979,0.966137804,0.572672157,0.895024701
795,1977,,0.610152058,0.610152058,0.68388598,0.68388598,0.5872629,1.029224414,0.594136737,0.95446244
795,1978,,0.637214515,0.637214515,0.706802565,0.706802565,0.614502942,1.16326003,0.619780387,1.075179063
795,1979,,0.654295063,0.654295063,0.728247131,0.728247131,0.628349258,1.23992416,0.647309158,1.170285715
795,1980,,0.68168459,0.68168459,0.773050049,0.773050049,0.654620208,1.283618104,0.687201091,1.234264438
795,1981,,0.712678317,0.712678317,0.796879067,0.796879067,0.683996061,1.229159396,0.72173019,1.187667898
