CY,Code,Year,Country,Bud,Christ,Folk,Hindu,Jew,Mus,Other,Un
LVA_2040,LVA,2040,Latvia,0,0.538693467,0,0,0,0,0,0.461306533
LBN_2040,LBN,2040,Lebanon,0,0.384538153,0,0,0,0.615461847,0,0
LSO_2040,LSO,2040,Lesotho,0,0.972945892,0,0,0,0,0,0.027054108
LBR_2040,LBR,2040,Liberia,0,0.865520728,0,0,0,0.121334681,0,0.01314459
LBY_2040,LBY,2040,Libya,0,0.027190332,0,0,0,0.972809668,0,0
LIE_2040,LIE,2040,Liechtenstein,0,0.920841683,0,0,0,0.0501002,0,0.029058116
LTU_2040,LTU,2040,Lithuania,0,0.907815631,0,0,0,0,0,0.092184369
LUX_2040,LUX,2040,Luxembourg,0,0.71184739,0,0,0,0.023092369,0,0.265060241
MAC_2040,MAC,2040,Macau,0.175101215,0.072874494,0.596153846,0,0,0,0,0.155870445
MKD_2040,MKD,2040,Republic of Macedonia,0,0.467467467,0,0,0,0.521521522,0,0.011011011
MDG_2040,MDG,2040,Madagascar,0,0.835835836,0.05005005,0,0,0.032032032,0,0.082082082
MWI_2040,MWI,2040,Malawi,0,0.839679359,0.016032064,0,0,0.129258517,0,0.01503006
MYS_2040,MYS,2040,Malaysia,0.122736419,0.094567404,0.020120724,0.05331992,0,0.709255533,0,0
MDV_2040,MDV,2040,Maldives,0,0,0,0,0,1,0,0
MLI_2040,MLI,2040,Mali,0,0.023138833,0.035211268,0,0,0.941649899,0,0
MLT_2040,MLT,2040,Malta,0,0.974874372,0,0,0,0,0,0.025125628
MHL_2040,MHL,2040,Marshall Islands,0,0.984848485,0,0,0,0,0,0.015151515
MTQ_2040,MTQ,2040,Martinique,0,0.976720648,0,0,0,0,0,0.023279352
MRT_2040,MRT,2040,Mauritania,0,0,0,0,0,1,0,0
MUS_2040,MUS,2040,Mauritius,0,0.333333333,0,0.488821138,0,0.177845528,0,0
MYT_2040,MYT,2040,Mayotte,0,0,0,0,0,1,0,0
MEX_2040,MEX,2040,Mexico,0,0.923923924,0,0,0,0,0,0.076076076
FSM_2040,FSM,2040,Federated States of Micronesia,0,0.97244898,0.02755102,0,0,0,0,0
MDA_2040,MDA,2040,Moldova,0,0.974924774,0,0,0,0.012036108,0,0.013039117
MCO_2040,MCO,2040,Monaco,0,0.865191147,0,0,0.017102616,0,0,0.117706237
MNG_2040,MNG,2040,Mongolia,0.534534535,0.022022022,0.034034034,0,0,0.038038038,0,0.371371371
MNE_2040,MNE,2040,Montenegro,0,0.734,0,0,0,0.237,0,0.029
MSR_2040,MSR,2040,Montserrat,0,0.936873747,0,0,0,0,0.01503006,0.048096192
MAR_2040,MAR,2040,Morocco,0,0,0,0,0,1,0,0
MOZ_2040,MOZ,2040,Mozambique,0,0.593,0.079,0,0,0.158,0,0.17
MMR_2040,MMR,2040,Burma (Myanmar),0.801810865,0.078470825,0.056338028,0.017102616,0,0.046277666,0,0
NAM_2040,NAM,2040,Namibia,0,0.979879276,0,0,0,0,0,0.020120724
NRU_2040,NRU,2040,Nauru,0.010989011,0.789210789,0.080919081,0,0,0,0.073926074,0.044955045
NPL_2040,NPL,2040,Nepal,0.094853683,0,0.036326942,0.80827447,0,0.060544904,0,0
NLD_2040,NLD,2040,Netherlands,0,0.426246185,0,0,0,0.08646999,0,0.487283825
NCL_2040,NCL,2040,New Caledonia,0,0.865853659,0,0,0,0.028455285,0,0.105691057
NZL_2040,NZL,2040,New Zealand,0.021341463,0.476626016,0,0.033536585,0,0.023373984,0,0.445121951
NIC_2040,NIC,2040,Nicaragua,0,0.847695391,0.014028056,0,0,0,0,0.138276553
NER_2040,NER,2040,Niger,0,0.011099899,0,0,0,0.988900101,0,0
NGA_2040,NGA,2040,Nigeria,0,0.416666667,0.017068273,0,0,0.56626506,0,0
NIU_2040,NIU,2040,Niue,0,0.966900702,0,0,0,0,0,0.033099298
PRK_2040,PRK,2040,North Korea,0.015,0.02,0.123,0,0,0,0.129,0.713
MNP_2040,MNP,2040,Northern Mariana Islands,0.106747231,0.818731118,0.053373615,0,0,0,0.011077543,0.010070493
NOR_2040,NOR,2040,Norway,0.01314459,0.77148635,0,0,0,0.075834176,0,0.139534884
OMN_2040,OMN,2040,Oman,0,0.059003052,0,0.057985758,0,0.88301119,0,0
PAK_2040,PAK,2040,Pakistan,0,0.015,0,0.02,0,0.965,0,0
PLW_2040,PLW,2040,Palau,0,0.881993896,0,0,0,0,0.105798576,0.012207528
PSE_2040,PSE,2040,Palestinian territories,0,0.016016016,0,0,0,0.983983984,0,0
PAN_2040,PAN,2040,Panama,0,0.943647541,0,0,0,0,0,0.056352459
PNG_2040,PNG,2040,Papua New Guinea,0,1,0,0,0,0,0,0
PRY_2040,PRY,2040,Paraguay,0,0.970912738,0.018054162,0,0,0,0,0.011033099
PER_2040,PER,2040,Peru,0,0.96653144,0,0,0,0,0,0.03346856
PHL_2040,PHL,2040,Philippines,0,0.923771314,0.016048144,0,0,0.060180542,0,0
POL_2040,POL,2040,Poland,0,0.890672016,0,0,0,0,0,0.109327984
PRT_2040,PRT,2040,Portugal,0,0.893075356,0,0,0,0,0,0.106924644
PRI_2040,PRI,2040,Puerto Rico,0,0.974619289,0,0,0,0,0,0.025380711
QAT_2040,QAT,2040,Qatar,0.041666667,0.132113821,0,0.173780488,0,0.652439024,0,0
REU_2040,REU,2040,Reunion,0,0.881287726,0,0.04527163,0,0.042253521,0.011066398,0.020120724
ROU_2040,ROU,2040,Romania,0,1,0,0,0,0,0,0
RUS_2040,RUS,2040,Russia,0,0.722613065,0,0,0,0.150753769,0,0.126633166
RWA_2040,RWA,2040,Rwanda,0,0.93856999,0,0,0,0.029204431,0,0.032225579
SHN_2040,SHN,2040,St. Helena,0,0.966933868,0,0,0,0,0,0.033066132
KNA_2040,KNA,2040,St. Kitts and Nevis,0,0.955555556,0.013131313,0.015151515,0,0,0,0.016161616
LCA_2040,LCA,2040,St. Lucia,0,0.931451613,0,0,0,0,0.016129032,0.052419355
SPM_2040,SPM,2040,St. Pierre and Miquelon,0,0.948897796,0,0,0,0,0.013026052,0.038076152
VCT_2040,VCT,2040,St. Vincent and the Grenadines,0,0.886113886,0.01998002,0.033966034,0,0.014985015,0.01998002,0.024975025
WSM_2040,WSM,2040,Samoa,0,0.979879276,0,0,0,0,0,0.020120724
SMR_2040,SMR,2040,San Marino,0,0.927125506,0,0,0,0,0,0.072874494
STP_2040,STP,2040,Sao Tome and Principe,0,0.803,0.031,0,0,0,0.026,0.14
SAU_2040,SAU,2040,Saudi Arabia,0,0.041624365,0,0.015228426,0,0.943147208,0,0
SEN_2040,SEN,2040,Senegal,0,0.028,0,0,0,0.972,0,0
SRB_2040,SRB,2040,Serbia,0,0.896,0,0,0,0.07,0,0.034
SYC_2040,SYC,2040,Seychelles,0,0.946626385,0,0.021148036,0,0.011077543,0,0.021148036
SLE_2040,SLE,2040,Sierra Leone,0,0.193124368,0,0,0,0.806875632,0,0
SGP_2040,SGP,2040,Singapore,0.288288288,0.173173173,0.026026026,0.089089089,0,0.194194194,0.065065065,0.164164164
SVK_2040,SVK,2040,Slovakia,0,0.816986855,0,0,0,0,0,0.183013145
SVN_2040,SVN,2040,Slovenia,0,0.757757758,0,0,0,0.045045045,0,0.197197197
SLB_2040,SLB,2040,Solomon Islands,0,0.986828774,0.013171226,0,0,0,0,0
SOM_2040,SOM,2040,Somalia,0,0,0,0,0,1,0,0
ZAF_2040,ZAF,2040,South Africa,0,0.818367347,0,0,0,0.023469388,0,0.158163265
KOR_2040,KOR,2040,South Korea,0.197355036,0.329603255,0,0,0,0,0,0.473041709
ESP_2040,ESP,2040,Spain,0,0.686491935,0,0,0,0.059475806,0,0.254032258
LKA_2040,LKA,2040,Sri Lanka,0.674,0.07,0,0.139,0,0.117,0,0
SDN_2040,SDN,2040,Sudan,0,0.054054054,0.028028028,0,0,0.907907908,0,0.01001001
SUR_2040,SUR,2040,Suriname,0,0.542885974,0.064581231,0.166498486,0,0.127144299,0.020181635,0.078708375
SWZ_2040,SWZ,2040,Swaziland,0,0.900100908,0.011099899,0,0,0,0,0.088799193
SWE_2040,SWE,2040,Sweden,0.010121457,0.561740891,0,0,0,0.104251012,0,0.32388664
CHE_2040,CHE,2040,Switzerland,0,0.657142857,0,0,0,0.071428571,0,0.271428571
SYR_2040,SYR,2040,Syria,0,0.051051051,0,0,0,0.928928929,0,0.02002002
TWN_2040,TWN,2040,Taiwan,0.207,0.063,0.428,0,0,0,0.143,0.159
TJK_2040,TJK,2040,Tajikistan,0,0.020060181,0,0,0,0.964894684,0,0.015045135
TZA_2040,TZA,2040,Tanzania,0,0.659959759,0,0,0,0.319919517,0,0.020120724
THA_2040,THA,2040,Thailand,0.915577889,0.010050251,0,0,0,0.074371859,0,0
TLS_2040,TLS,2040,Timor-Leste,0,1,0,0,0,0,0,0
TGO_2040,TGO,2040,Togo,0,0.387323944,0.407444668,0,0,0.14084507,0,0.064386318
TKL_2040,TKL,2040,Tokelau,0,1,0,0,0,0,0,0
TON_2040,TON,2040,Tonga,0,1,0,0,0,0,0,0
TTO_2040,TTO,2040,Trinidad and Tobago,0,0.674698795,0.021084337,0.214859438,0,0.0562249,0.015060241,0.018072289
TUN_2040,TUN,2040,Tunisia,0,0,0,0,0,1,0,0
TUR_2040,TUR,2040,Turkey,0,0,0,0,0,0.987903226,0,0.012096774
TKM_2040,TKM,2040,Turkmenistan,0,0.064451158,0,0,0,0.935548842,0,0
TCA_2040,TCA,2040,Turks and Caicos Islands,0,0.926559356,0.027162978,0,0,0,0,0.046277666
TUV_2040,TUV,2040,Tuvalu,0,0.967967968,0,0,0,0,0.019019019,0.013013013
UGA_2040,UGA,2040,Uganda,0,0.863543788,0,0,0,0.136456212,0,0
UKR_2040,UKR,2040,Ukraine,0,0.886546185,0,0,0,0.029116466,0,0.084337349
ARE_2040,ARE,2040,United Arab Emirates,0.027217742,0.131048387,0,0.090725806,0,0.739919355,0,0.01108871
GBR_2040,GBR,2040,United Kingdom,0,0.507157464,0,0.019427403,0,0.096114519,0,0.377300613
USA_2040,USA,2040,United States,0.014028056,0.69238477,0,0.011022044,0.01503006,0.018036072,0.013026052,0.236472946
VIR_2040,VIR,2040,U.S. Virgin Islands,0,0.962436548,0,0,0,0,0,0.037563452
URY_2040,URY,2040,Uruguay,0,0.572008114,0,0,0,0,0,0.427991886
UZB_2040,UZB,2040,Uzbekistan,0,0.016129032,0,0,0,0.983870968,0,0
VUT_2040,VUT,2040,Vanuatu,0,0.935,0.04,0,0,0,0.014,0.011
VEN_2040,VEN,2040,Venezuela,0,0.905050505,0,0,0,0,0,0.094949495
VNM_2040,VNM,2040,Vietnam,0.161127895,0.087613293,0.447129909,0,0,0,0,0.304128902
WLF_2040,WLF,2040,Wallis and Futuna,0,0.987829615,0.012170385,0,0,0,0,0
ESH_2040,ESH,2040,Western Sahara,0,0,0,0,0,1,0,0
YEM_2040,YEM,2040,Yemen,0,0,0,0,0,1,0,0
ZMB_2040,ZMB,2040,Zambia,0,0.989785495,0,0,0,0,0.010214505,0
ZWE_2040,ZWE,2040,Zimbabwe,0,0.86746988,0.046184739,0,0,0.010040161,0,0.076305221
SSD_2040,SSD,2040,South Sudan,0,0.607429719,0.330321285,0,0,0.062248996,0,0
CUW_2040,CUW,2040,Curacao,0,0.954268293,0.012195122,0,0,0,0,0.033536585
SXM_2040,SXM,2040,Sint Maarten,0,0.954268293,0.012195122,0,0,0,0,0.033536585
BES_2040,BES,2040,Caribbean Netherlands,0,0.954268293,0.012195122,0,0,0,0,0.033536585
AFG_2050,AFG,2050,Afghanistan,0,0,0,0,0,1,0,0
ALB_2050,ALB,2050,Albania,0,0.134944612,0,0,0,0.865055388,0,0
DZA_2050,DZA,2050,Algeria,0,0,0,0,0,0.981963928,0,0.018036072
ASM_2050,ASM,2050,American Samoa,0,1,0,0,0,0,0,0
AND_2050,AND,2050,Andorra,0,0.910478128,0,0,0,0,0,0.089521872
AGO_2050,AGO,2050,Angola,0,0.906813627,0.041082164,0,0,0,0,0.052104208
AIA_2050,AIA,2050,Anguilla,0,0.914228052,0.02926337,0,0,0,0.016145308,0.040363269
ATG_2050,ATG,2050,Antigua and Barbuda,0,0.946083418,0.036622584,0,0,0,0,0.017293998
ARG_2050,ARG,2050,Argentina,0,0.882772681,0,0,0,0,0,0.117227319
ARM_2050,ARM,2050,Armenia,0,0.975951904,0,0,0,0.011022044,0,0.013026052
ABW_2050,ABW,2050,Aruba,0,0.917255298,0.014127144,0,0,0,0,0.068617558
AUS_2050,AUS,2050,Australia,0.031729785,0.481064483,0,0.023541453,0,0.050153531,0,0.413510747
AUT_2050,AUT,2050,Austria,0,0.73556231,0,0,0,0.090172239,0,0.174265451
AZE_2050,AZE,2050,Azerbaijan,0,0.019019019,0,0,0,0.980980981,0,0
BHS_2050,BHS,2050,Bahamas,0,0.973816717,0,0,0,0,0,0.026183283
BHR_2050,BHR,2050,Bahrain,0.040363269,0.12209889,0,0.107971746,0,0.708375378,0,0.021190716
BGD_2050,BGD,2050,Bangladesh,0,0,0,0.073737374,0,0.926262626,0,0
BRB_2050,BRB,2050,Barbados,0,0.966497462,0,0,0,0,0.014213198,0.01928934
BLR_2050,BLR,2050,Belarus,0,0.713426854,0,0,0,0.024048096,0,0.26252505
BEL_2050,BEL,2050,Belgium,0,0.537678208,0,0,0,0.120162933,0,0.342158859
BLZ_2050,BLZ,2050,Belize,0,0.880928355,0.015136226,0,0.011099899,0,0,0.09283552
BEN_2050,BEN,2050,Benin,0,0.485,0.184,0,0,0.273,0,0.058
BMU_2050,BMU,2050,Bermuda,0,0.76142132,0.030456853,0,0,0.011167513,0,0.196954315
BTN_2050,BTN,2050,Bhutan,0.753784057,0,0.019172553,0.227043391,0,0,0,0
BOL_2050,BOL,2050,Bolivia,0,0.958290946,0,0,0,0,0,0.041709054
BIH_2050,BIH,2050,Bosnia-Herzegovina,0,0.485,0,0,0,0.494,0,0.021
BWA_2050,BWA,2050,Botswana,0,0.845766129,0.017137097,0,0,0.018145161,0,0.118951613
BRA_2050,BRA,2050,Brazil,0,0.866599799,0.040120361,0,0,0,0,0.09327984
VGB_2050,VGB,2050,British Virgin Islands,0,0.851814516,0.084677419,0.012096774,0,0.012096774,0,0.039314516
BRN_2050,BRN,2050,Brunei,0.086606244,0.094662638,0.062437059,0,0,0.756294058,0,0
BGR_2050,BGR,2050,Bulgaria,0,0.787787788,0,0,0,0.15015015,0,0.062062062
BFA_2050,BFA,2050,Burkina Faso,0,0.19416499,0.155935614,0,0,0.649899396,0,0
BDI_2050,BDI,2050,Burundi,0,0.905,0.063,0,0,0.032,0,0
KHM_2050,KHM,2050,Cambodia,0.978744939,0,0,0,0,0.021255061,0,0
CMR_2050,CMR,2050,Cameroon,0,0.676,0.031,0,0,0.22,0.027,0.046
CAN_2050,CAN,2050,Canada,0.014985015,0.601398601,0.013986014,0.025974026,0.013986014,0.054945055,0.018981019,0.255744256
CPV_2050,CPV,2050,Cape Verde,0,0.899699097,0.013039117,0,0,0,0,0.087261785
CYM_2050,CYM,2050,Cayman Islands,0,0.857289528,0.046201232,0,0,0,0,0.09650924
CAF_2050,CAF,2050,Central African Republic,0,0.896938776,0,0,0,0.103061224,0,0
TCD_2050,TCD,2050,Chad,0,0.427855711,0.013026052,0,0,0.54008016,0,0.019038076
CHA_2050,CHA,2050,Channel Islands,0,0.857142857,0,0,0,0,0,0.142857143
CHL_2050,CHL,2050,Chile,0,0.866331658,0.013065327,0,0,0,0,0.120603015
CHN_2050,CHN,2050,China,0.186491935,0.054435484,0.219758065,0,0,0.027217742,0,0.512096774
COL_2050,COL,2050,Colombia,0,0.927272727,0,0,0,0,0,0.072727273
COM_2050,COM,2050,Comoros,0,0,0,0,0,1,0,0
COG_2050,COG,2050,Republic of the Congo,0,0.886868687,0.027272727,0,0,0.011111111,0,0.074747475
COD_2050,COD,2050,Democratic Republic of the Congo,0,0.965691221,0,0,0,0.01715439,0,0.01715439
COK_2050,COK,2050,Cook Islands,0,0.967741935,0,0,0,0,0,0.032258065
CRI_2050,CRI,2050,Costa Rica,0,0.915906788,0,0,0,0,0,0.084093212
CIV_2050,CIV,2050,Ivory Coast,0,0.416248746,0.120361083,0,0,0.374122367,0,0.089267803
HRV_2050,HRV,2050,Croatia,0,0.936936937,0,0,0,0.019019019,0,0.044044044
CUB_2050,CUB,2050,Cuba,0,0.580321285,0.18373494,0,0,0,0,0.235943775
CYP_2050,CYP,2050,Cyprus,0.01314459,0.696663296,0,0,0,0.253791709,0,0.036400404
CZE_2050,CZE,2050,Czech Republic,0,0.190769231,0,0,0,0,0,0.809230769
DNK_2050,DNK,2050,Denmark,0,0.801223242,0,0,0,0.086646279,0,0.112130479
DJI_2050,DJI,2050,Djibouti,0,0.023185484,0,0,0,0.976814516,0,0
DMA_2050,DMA,2050,Dominica,0,0.952573158,0.030272452,0,0,0,0.01715439,0
DOM_2050,DOM,2050,Dominican Republic,0,0.892821031,0,0,0,0,0,0.107178969
ECU_2050,ECU,2050,Ecuador,0,0.941708543,0,0,0,0,0,0.058291457
EGY_2050,EGY,2050,Egypt,0,0.037,0,0,0,0.963,0,0
SLV_2050,SLV,2050,El Salvador,0,0.882175227,0,0,0,0,0,0.117824773
GNQ_2050,GNQ,2050,Equatorial Guinea,0,0.892354125,0.017102616,0,0,0.040241449,0,0.050301811
ERI_2050,ERI,2050,Eritrea,0,0.632160804,0,0,0,0.367839196,0,0
EST_2050,EST,2050,Estonia,0,0.406030151,0,0,0,0,0,0.593969849
ETH_2050,ETH,2050,Ethiopia,0,0.583583584,0.017017017,0,0,0.399399399,0,0
FRO_2050,FRO,2050,Faeroe Islands,0,0.982948847,0,0,0,0,0,0.017051153
FLK_2050,FLK,2050,Falkland Islands (Malvinas),0,0.680851064,0,0,0,0,0,0.319148936
FJI_2050,FJI,2050,Fiji,0,0.653144016,0,0.28296146,0,0.063894523,0,0
FIN_2050,FIN,2050,Finland,0,0.731584258,0,0,0,0.034308779,0,0.234106963
FRA_2050,FRA,2050,France,0,0.439347604,0,0,0,0.111111111,0,0.449541284
GUF_2050,GUF,2050,French Guiana,0,0.850409836,0.075819672,0,0,0.023565574,0,0.050204918
PYF_2050,PYF,2050,French Polynesia,0,0.950455005,0,0,0,0,0,0.049544995
GAB_2050,GAB,2050,Gabon,0,0.720040282,0.055387714,0,0,0.161127895,0,0.063444109
GMB_2050,GMB,2050,Gambia,0,0.033333333,0,0,0,0.966666667,0,0
GEO_2050,GEO,2050,Georgia,0,0.856854839,0,0,0,0.143145161,0,0
DEU_2050,DEU,2050,Germany,0,0.598385469,0,0,0,0.100908174,0,0.300706357
GHA_2050,GHA,2050,Ghana,0,0.68004012,0.061183551,0,0,0.223671013,0,0.035105316
GIB_2050,GIB,2050,Gibraltar,0,0.891566265,0,0.018072289,0.021084337,0.040160643,0,0.029116466
GRC_2050,GRC,2050,Greece,0,0.866197183,0,0,0,0.078470825,0,0.055331992
GRL_2050,GRL,2050,Greenland,0,0.97464503,0,0,0,0,0,0.02535497
GRD_2050,GRD,2050,Grenada,0,0.986721144,0.013278856,0,0,0,0,0
GLP_2050,GLP,2050,Guadeloupe,0,0.974593496,0,0,0,0,0,0.025406504
GUM_2050,GUM,2050,Guam,0.010989011,0.941058941,0.014985015,0,0,0,0.015984016,0.016983017
GTM_2050,GTM,2050,Guatemala,0,0.964717742,0,0,0,0,0,0.035282258
GIN_2050,GIN,2050,Guinea,0,0.1001001,0.026026026,0,0,0.855855856,0,0.018018018
GNB_2050,GNB,2050,Guinea-Bissau,0,0.15984016,0.306693307,0,0,0.487512488,0,0.045954046
GUY_2050,GUY,2050,Guyana,0,0.743202417,0,0.18529708,0,0.052366566,0,0.019133938
HTI_2050,HTI,2050,Haiti,0,0.867602808,0.019057172,0,0,0,0,0.11334002
VAT_2050,VAT,2050,Vatican City,0,1,0,0,0,0,0,0
HND_2050,HND,2050,Honduras,0,0.885858586,0.012121212,0,0,0,0,0.102020202
HKG_2050,HKG,2050,Hong Kong,0.134944612,0.190332326,0.134944612,0,0,0.032225579,0.013091641,0.494461229
HUN_2050,HUN,2050,Hungary,0,0.765593561,0,0,0,0,0,0.234406439
ISL_2050,ISL,2050,Iceland,0.011144883,0.919959473,0,0,0,0.017223911,0,0.051671733
IND_2050,IND,2050,India,0,0.022267206,0,0.776315789,0,0.186234818,0.015182186,0
IDN_2050,IDN,2050,Indonesia,0,0.113131313,0,0.014141414,0,0.872727273,0,0
IRN_2050,IRN,2050,Iran,0,0,0,0,0,1,0,0
IRQ_2050,IRQ,2050,Iraq,0,0,0,0,0,1,0,0
IRL_2050,IRL,2050,Ireland,0,0.846855984,0,0,0,0.030425963,0,0.122718053
IMN_2050,IMN,2050,Isle of Man,0,0.845226131,0,0,0,0,0,0.154773869
ISR_2050,ISR,2050,Israel,0,0.019133938,0,0,0.703927492,0.247734139,0,0.029204431
ITA_2050,ITA,2050,Italy,0,0.738336714,0,0,0,0.096348884,0,0.165314402
JAM_2050,JAM,2050,Jamaica,0,0.780364372,0.04757085,0,0,0,0,0.172064777
JPN_2050,JPN,2050,Japan,0.253279516,0.024217962,0,0,0,0,0.039354188,0.683148335
JOR_2050,JOR,2050,Jordan,0,0.021212121,0,0,0,0.978787879,0,0
KAZ_2050,KAZ,2050,Kazakhstan,0,0.186612576,0,0,0,0.784989858,0,0.028397566
KEN_2050,KEN,2050,Kenya,0,0.830131446,0.012133468,0,0,0.134479272,0,0.023255814
KIR_2050,KIR,2050,Kiribati,0,0.977822581,0,0,0,0,0.022177419,0
XKX_2050,XKX,2050,Kosovo,0,0.047047047,0,0,0,0.952952953,0,0
KWT_2050,KWT,2050,Kuwait,0.073514602,0.118831823,0,0.108761329,0,0.698892246,0,0
KGZ_2050,KGZ,2050,Kyrgyzstan,0,0.070422535,0,0,0,0.929577465,0,0
LAO_2050,LAO,2050,Laos,0.580020387,0.01529052,0.404689093,0,0,0,0,0
LVA_2050,LVA,2050,Latvia,0,0.546277666,0,0,0,0,0,0.453722334
LBN_2050,LBN,2050,Lebanon,0,0.383534137,0,0,0,0.616465863,0,0
LSO_2050,LSO,2050,Lesotho,0,0.972972973,0,0,0,0,0,0.027027027
LBR_2050,LBR,2050,Liberia,0,0.854854855,0.011011011,0,0,0.121121121,0,0.013013013
LBY_2050,LBY,2050,Libya,0,0.027190332,0,0,0,0.972809668,0,0
LIE_2050,LIE,2050,Liechtenstein,0,0.920841683,0,0,0,0.0501002,0,0.029058116
LTU_2050,LTU,2050,Lithuania,0,0.914744233,0,0,0,0,0,0.085255767
LUX_2050,LUX,2050,Luxembourg,0,0.713855422,0,0,0,0.023092369,0,0.263052209
MAC_2050,MAC,2050,Macau,0.175101215,0.072874494,0.596153846,0,0,0,0,0.155870445
MKD_2050,MKD,2050,Republic of Macedonia,0,0.427427427,0,0,0,0.562562563,0,0.01001001
MDG_2050,MDG,2050,Madagascar,0,0.829659319,0.052104208,0,0,0.032064128,0,0.086172345
MWI_2050,MWI,2050,Malawi,0,0.840840841,0.016016016,0,0,0.129129129,0,0.014014014
MYS_2050,MYS,2050,Malaysia,0.108542714,0.094472362,0.019095477,0.050251256,0,0.727638191,0,0
MDV_2050,MDV,2050,Maldives,0,0,0,0,0,1,0,0
MLI_2050,MLI,2050,Mali,0,0.023138833,0.03722334,0,0,0.939637827,0,0
MLT_2050,MLT,2050,Malta,0,0.974874372,0,0,0,0,0,0.025125628
MHL_2050,MHL,2050,Marshall Islands,0,0.984848485,0,0,0,0,0,0.015151515
MTQ_2050,MTQ,2050,Martinique,0,0.976720648,0,0,0,0,0,0.023279352
MRT_2050,MRT,2050,Mauritania,0,0,0,0,0,1,0,0
MUS_2050,MUS,2050,Mauritius,0,0.331319235,0,0.481369587,0,0.177240685,0,0.010070493
MYT_2050,MYT,2050,Mayotte,0,0,0,0,0,1,0,0
MEX_2050,MEX,2050,Mexico,0,0.915831663,0,0,0,0,0,0.084168337
FSM_2050,FSM,2050,Federated States of Micronesia,0,0.972420838,0.027579162,0,0,0,0,0
MDA_2050,MDA,2050,Moldova,0,0.972918756,0,0,0,0.014042126,0,0.013039117
MCO_2050,MCO,2050,Monaco,0,0.865191147,0,0,0.017102616,0,0,0.117706237
MNG_2050,MNG,2050,Mongolia,0.529,0.022,0.034,0,0,0.041,0,0.374
MNE_2050,MNE,2050,Montenegro,0,0.715,0,0,0,0.258,0,0.027
MSR_2050,MSR,2050,Montserrat,0,0.936873747,0,0,0,0,0.01503006,0.048096192
MAR_2050,MAR,2050,Morocco,0,0,0,0,0,1,0,0
MOZ_2050,MOZ,2050,Mozambique,0,0.6,0.081,0,0,0.151,0,0.168
MMR_2050,MMR,2050,Burma (Myanmar),0.802816901,0.079476861,0.054325956,0.016096579,0,0.047283702,0,0
NAM_2050,NAM,2050,Namibia,0,0.979859013,0,0,0,0,0,0.020140987
NRU_2050,NRU,2050,Nauru,0.010989011,0.789210789,0.080919081,0,0,0,0.073926074,0.044955045
NPL_2050,NPL,2050,Nepal,0.092741935,0,0.036290323,0.804435484,0,0.066532258,0,0
NLD_2050,NLD,2050,Netherlands,0,0.403669725,0,0,0,0.095820591,0,0.500509684
NCL_2050,NCL,2050,New Caledonia,0,0.865853659,0,0,0,0.028455285,0,0.105691057
NZL_2050,NZL,2050,New Zealand,0.022380468,0.454730417,0,0.036622584,0,0.027466938,0,0.458799593
NIC_2050,NIC,2050,Nicaragua,0,0.843687375,0.014028056,0,0,0,0,0.142284569
NER_2050,NER,2050,Niger,0,0.011111111,0,0,0,0.988888889,0,0
NGA_2050,NGA,2050,Nigeria,0,0.394578313,0.018072289,0,0,0.587349398,0,0
NIU_2050,NIU,2050,Niue,0,0.966900702,0,0,0,0,0,0.033099298
PRK_2050,PRK,2050,North Korea,0.015,0.02,0.123,0,0,0,0.129,0.713
MNP_2050,MNP,2050,Northern Mariana Islands,0.106747231,0.818731118,0.053373615,0,0,0,0.011077543,0.010070493
NOR_2050,NOR,2050,Norway,0.015212982,0.747464503,0,0,0,0.090263692,0,0.147058824
OMN_2050,OMN,2050,Oman,0,0.055837563,0,0.05786802,0,0.886294416,0,0
PAK_2050,PAK,2050,Pakistan,0,0.015,0,0.02,0,0.965,0,0
PLW_2050,PLW,2050,Palau,0,0.881993896,0,0,0,0,0.105798576,0.012207528
PSE_2050,PSE,2050,Palestinian territories,0,0.014014014,0,0,0,0.985985986,0,0
PAN_2050,PAN,2050,Panama,0,0.941598361,0,0,0,0,0,0.058401639
PNG_2050,PNG,2050,Papua New Guinea,0,1,0,0,0,0,0,0
PRY_2050,PRY,2050,Paraguay,0,0.970912738,0.018054162,0,0,0,0,0.011033099
PER_2050,PER,2050,Peru,0,0.966497462,0,0,0,0,0,0.033502538
PHL_2050,PHL,2050,Philippines,0,0.923694779,0.016064257,0,0,0.060240964,0,0
POL_2050,POL,2050,Poland,0,0.871485944,0,0,0,0,0,0.128514056
PRT_2050,PRT,2050,Portugal,0,0.872598584,0,0,0,0.01314459,0,0.114256825
PRI_2050,PRI,2050,Puerto Rico,0,0.972560976,0,0,0,0,0,0.027439024
QAT_2050,QAT,2050,Qatar,0.041666667,0.12804878,0,0.173780488,0,0.656504065,0,0
REU_2050,REU,2050,Reunion,0,0.881287726,0,0.04527163,0,0.042253521,0.011066398,0.020120724
ROU_2050,ROU,2050,Romania,0,1,0,0,0,0,0,0
